	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol
ENSG00000109339.17	0.970866077532316	0.945748751064438	0.996650473439286	0.0270466264826115	0.951706013427991	0.901024150037467	1.00523868972584	0.0762571842421923	MAPK10
ENSG00000100985.7	1.0354370263663	1.01378439395679	1.05755212051131	0.00123947847288169	1.0270489697439	0.996698908557975	1.05832320793662	0.0811743902300925	MMP9
ENSG00000136950.12	1.11539722571563	1.03719244991199	1.19949867668212	0.00323419454174665	1.09580793480913	0.987977316876503	1.215407489098	0.0834328657757234	ARPC5L
ENSG00000136869.13	0.954881642497388	0.923489873341734	0.987340497713397	0.00679005760861407	0.953212872724139	0.901888848098377	1.00745760704638	0.0897245017111975	TLR4
ENSG00000055208.16	1.10601643296612	1.01925073510775	1.20016822932365	0.0156312869818609	1.11984178821818	0.981753637230081	1.27735267085727	0.0918517416010251	TAB2
ENSG00000143761.12	1.11395971039616	1.01121882733106	1.22713917388293	0.0288203064769043	1.13801039067851	0.976136660736832	1.32672780501317	0.0986491226633989	ARF1
ENSG00000128594.6	0.965147731524263	0.941972602395696	0.988893032873083	0.00422779581919573	0.96563583189925	0.926264555433569	1.00668060153861	0.0996690907309383	LRRC4
ENSG00000111331.11	1.04710849588473	1.00760366106615	1.08816218570886	0.0189754588451203	1.05546297698645	0.989534004894553	1.12578455139377	0.10095097254858	OAS3
ENSG00000150455.12	0.896774152612278	0.833766638157079	0.964543127524322	0.0033763876062257	0.885706039346369	0.76453021052349	1.02608788683116	0.105904188103072	TIRAP
ENSG00000144668.10	0.956469590038704	0.923516827822579	0.990598166820365	0.0128448308856062	0.953579476654031	0.899889615755612	1.01047262061386	0.107920903953621	ITGA9
ENSG00000177606.6	1.05361224098628	1.00744975801524	1.10188994093672	0.0223327776636028	1.05590417708466	0.986407297727772	1.13029742759723	0.117353886506799	JUN
ENSG00000162631.17	1.02065612585086	1.00697065973267	1.03452758744078	0.00299227443324859	1.01837130836814	0.995355438262893	1.0419193805957	0.118565790367372	NTNG1
ENSG00000164342.11	0.950420770203224	0.920664763354667	0.981138495126388	0.00172880217678801	0.950201444306327	0.891038602834674	1.01329255757211	0.11938280489867	TLR3
ENSG00000112276.12	1.02729172383667	0.999972021978172	1.05535781268724	0.0502382829205067	1.02381394035873	0.99341363937498	1.05514454697073	0.125945653960317	BVES
ENSG00000077943.7	0.964766149577575	0.938453238932617	0.991816837277249	0.0110108299718232	0.954826964333138	0.899227308619335	1.01386437342238	0.13100835915528	ITGA8
ENSG00000175104.13	0.880232613733646	0.809997300004323	0.956558070349409	0.0026401908275741	0.888387194963111	0.75927910587284	1.03944886942089	0.13965591565959	TRAF6
ENSG00000132646.9	1.07722156231727	1.01356243755899	1.14487894511553	0.0166922790241162	1.10018592311307	0.969162181953962	1.24892312964153	0.139996232199776	PCNA
ENSG00000115594.10	1.03257389142195	0.99371045442962	1.07295725479537	0.101499913965126	1.04645105671421	0.98429877101833	1.11252786891663	0.146116964496602	IL1R1
ENSG00000135828.10	0.946250519151852	0.892324775334347	1.00343515023401	0.0649767485708181	0.937581036049592	0.856644583840113	1.02616442774813	0.161740138193706	RNASEL
ENSG00000111245.13	1.00952527083878	1.00084535169261	1.0182804673455	0.0314166031241848	1.00948956401096	0.996199848604948	1.02295656968239	0.162455106269353	MYL2
ENSG00000018236.13	1.00983586131061	0.995979143915385	1.02388536247862	0.165003245420366	1.01257491158618	0.994453809991618	1.03102621888733	0.174995732642435	CNTN1
ENSG00000101335.8	1.03132091044093	1.00049765644297	1.06309376485115	0.0463599183200796	1.03326518697946	0.985040613044748	1.08385068847429	0.179629887794027	MYL9
ENSG00000196338.11	1.0085797975656	0.975603266928952	1.04267097347835	0.614469341348342	1.0453483662619	0.977990009862558	1.11734598086537	0.191872756579441	NLGN3
ENSG00000137710.13	1.06996363992975	1.01753200642048	1.12509698323794	0.00834125984478877	1.06612649748997	0.967683373191699	1.17458431149986	0.195185760645928	RDX
ENSG00000134318.12	1.03440135933037	0.963018772113465	1.11107509341309	0.353881239925559	1.06815845510362	0.959796781041038	1.18875423188211	0.227001038542664	ROCK2
ENSG00000100485.10	0.917568382764815	0.847106400199239	0.993891365773668	0.0348352677630645	0.921325144020325	0.804816796558555	1.05469968399487	0.234867578664395	SOS2
ENSG00000007968.6	1.04980115885193	1.01130199007463	1.0897659491855	0.0107870028879993	1.05532259588622	0.962135087262991	1.15753577239993	0.253621217759827	E2F2
ENSG00000179915.19	1.01116188221894	0.998041764037657	1.02445447564854	0.0957531520057831	1.01179516136193	0.991138840999379	1.03288198000915	0.265184238506241	NRXN1
ENSG00000186350.9	0.948721380837609	0.891790721269317	1.00928641327117	0.0954737837057435	0.942675424298134	0.848504372157982	1.04729802784117	0.271615493637318	RXRA
ENSG00000196914.7	0.935630149102649	0.873866944507244	1.00175865606573	0.0561930588281358	0.937187506976823	0.832883017772256	1.05455436656964	0.281210879944535	ARHGEF12
ENSG00000154229.10	1.03608491158887	0.993511199762526	1.08048298225396	0.0977470015392819	1.03177320991747	0.973818181650394	1.09317732690021	0.288929296532104	PRKCA
ENSG00000104695.11	0.95535932460662	0.882918574260187	1.03374361546034	0.256336832031025	0.932024929786184	0.817805259104682	1.06219721635679	0.291259884088649	PPP2CB
ENSG00000176986.13	1.02793519722625	0.980587144906013	1.07756946966488	0.252141636016957	1.0354887357878	0.969566375266966	1.10589326248878	0.298765365707889	SEC24C
ENSG00000111229.14	1.07733825211293	0.99744125696319	1.16363515281039	0.0581193018605969	1.08530824389259	0.929870983788791	1.26672840081732	0.29926008329712	ARPC3
ENSG00000127955.14	1.02829353230847	0.988959194413355	1.06919233327384	0.160897865549236	1.0291941351671	0.974290387589209	1.08719184891412	0.303579935825473	GNAI1
ENSG00000171992.11	1.03695663487084	0.994639354615115	1.08107431865969	0.087800397913235	1.03250008743997	0.964975201855469	1.1047500790836	0.354024752934952	SYNPO
ENSG00000105647.13	0.997794325219533	0.950476830726418	1.04746742188277	0.929018167227234	0.964490452255684	0.890728737110664	1.04436041382237	0.373096313250983	PIK3R2
ENSG00000107562.15	0.987453687524261	0.960359980886758	1.01531176268395	0.373758668999759	0.983246990531763	0.94592011753655	1.02204681607526	0.3922215660259	CXCL12
ENSG00000115415.17	1.02131242317659	0.979534149563084	1.06487258887309	0.322365151825013	1.03411559773171	0.956844827825224	1.11762643050766	0.397199530544847	STAT1
ENSG00000007908.14	0.987583588897304	0.968954885567989	1.00657043953864	0.198467765896601	0.988863053520121	0.96123608721323	1.01728404876275	0.438543558616448	SELE
ENSG00000185507.18	1.02706210123752	0.988102340287425	1.06755800162519	0.175945517062235	1.02980115957363	0.955908292406848	1.10940603474525	0.439530731923025	IRF7
ENSG00000076928.16	0.986351291138755	0.919307179595386	1.05828485964755	0.701983295197394	0.947530601915032	0.818275141322543	1.0972033686791	0.471362633056221	ARHGEF1
ENSG00000132906.16	0.951511239088454	0.883997958464001	1.02418068892917	0.185613499631348	0.945392603606721	0.799043788939517	1.1185459261757	0.512847318273024	CASP9
ENSG00000114019.13	1.02988269757486	0.982495906933304	1.07955500198951	0.220506843716386	1.02136917971792	0.956513170189465	1.09062272615756	0.527592330335171	AMOTL2
ENSG00000184113.9	0.993233391309291	0.963293046193213	1.0241043195633	0.663730753916324	0.98414135547492	0.935619837314745	1.03517921374533	0.535465066346156	CLDN5
ENSG00000213928.7	0.976601455050357	0.936285349598051	1.0186535572899	0.271010104984763	0.97612998057281	0.903863801924097	1.05417402151158	0.538144374823587	IRF9
ENSG00000164877.17	1.04250830591445	0.996768846493719	1.0903466452866	0.0689750559741377	1.03056661187482	0.93569315521396	1.13505964598864	0.541172992429547	MICALL2
ENSG00000133392.15	0.98956357828191	0.971104265707903	1.00837377616529	0.274834312327061	0.988587751500587	0.952006062947467	1.02657512431296	0.550760238861176	MYH11
ENSG00000183230.15	0.995640325623589	0.981802564482136	1.00967311949396	0.540630824507372	0.994183580748344	0.975020004518485	1.0137238083825	0.556929375816848	CTNNA3
ENSG00000132970.11	1.01507254465756	0.987164054283619	1.0437700465758	0.292924838609252	1.01240411333328	0.970403428915375	1.05622265766285	0.56850988147609	WASF3
ENSG00000170345.8	0.989096310289036	0.96188025690622	1.01708243204202	0.44121772974163	0.990658625527422	0.956970708272396	1.02553244717761	0.594944444215366	FOS
ENSG00000170581.12	1.04152048673962	0.972375315966772	1.11558253946402	0.245762732248523	1.03934281902008	0.895630431433693	1.20611522067133	0.611294339921094	STAT2
ENSG00000105695.13	1.00249733089907	0.992720664930913	1.01237028094876	0.617902390768721	1.002469849669	0.991835554901889	1.01321816356421	0.650298176277502	MAG
ENSG00000107186.15	1.00062365362118	0.964820444565321	1.0377554723535	0.973246813904335	0.987963656690136	0.934760538885333	1.04419489948139	0.668101993203283	MPDZ
ENSG00000149294.15	1.0250180352684	1.00448110300034	1.04597485157979	0.0167136829186728	1.00757561359502	0.970797576428246	1.04574696286998	0.690777002290623	NCAM1
ENSG00000126456.14	1.03138153773624	0.962179972888869	1.10556019284974	0.383221438717051	1.02507734703284	0.901888147284771	1.16509300023887	0.704571412000678	IRF3
ENSG00000104067.15	1.01433838746768	0.946201469168715	1.08738191370012	0.68821804307193	1.02524260988275	0.899489184381759	1.16857704058071	0.70886051315925	TJP1
ENSG00000116473.13	0.975922240103013	0.895289240934766	1.06381733989483	0.579625036431386	0.979062725059617	0.872607965851165	1.09850454856455	0.718635124712465	RAP1A
ENSG00000163531.14	0.997234972641029	0.9702066157537	1.02501629499382	0.843433997495346	1.00808990388057	0.953784396460259	1.06548739744274	0.775502252599962	NFASC
ENSG00000127191.16	1.02210643074966	0.957080904246574	1.09154989002963	0.514421408386892	1.01303713645369	0.906138990834594	1.13254616589126	0.819913513603449	TRAF2
ENSG00000169245.5	0.986154572178043	0.967044342723099	1.00564244809002	0.162588911998128	0.996810676564543	0.963537669869547	1.03123267100454	0.853683444719592	CXCL10
ENSG00000174775.15	1.01300030104271	0.958647306287168	1.07043497977057	0.64619866051105	1.00627229798585	0.933990846484289	1.08414760327177	0.869411126309675	HRAS
ENSG00000150672.15	1.01007697403162	0.980475548435958	1.0405720928955	0.508810705173102	1.00369764133534	0.956455985595453	1.05327267578857	0.880728964149489	DLG2
ENSG00000198121.12	1.00679835238608	0.977167776420447	1.03732741380451	0.656651690756937	0.996339934222487	0.949445459870668	1.04555059398746	0.88149788777869	LPAR1
ENSG00000087088.18	0.996411478588668	0.929383291582396	1.06827381517998	0.919408232336284	0.994580170676391	0.919809921286504	1.07542840429372	0.891592050483129	BAX
ENSG00000064547.12	1.03068463684391	0.980312576519817	1.083644998616	0.237126785803097	0.993747929459247	0.8947855745519	1.10365541800234	0.906716063117181	LPAR2
ENSG00000172260.12	1.00059885868791	0.979541548705205	1.02210883992718	0.956004427496068	1.0017498995256	0.965028519609782	1.03986860575409	0.926891400535664	NEGR1
ENSG00000159216.17	1.02621664066816	0.977083321794209	1.077820662879	0.30121882814308	0.995588032351471	0.891707242336791	1.11157057283057	0.937314337122539	RUNX1
ENSG00000125755.17	1.03559919475135	0.949632726875601	1.12934786451408	0.428865038394799	1.00178973784768	0.883601423964123	1.13578662464636	0.97772796424862	SYMPK
ENSG00000015475.17	1.03220771286425	0.972574435277952	1.09549739726806	0.296456340571161	0.998695772457549	0.881933151786951	1.13091705862705	0.983586373100922	BID
ENSG00000162706.11	1.00264119359623	0.988726745460455	1.01675146112073	0.71143189515161	0.999861267653768	0.97361524463597	1.02681481217767	0.991843547708723	CADM3
ENSG00000164305.16	1.00925849340303	0.933986337779933	1.0905970090819	0.815729920277266	0.999624807778551	0.863689951225833	1.15695424603247	0.995985099573336	CASP3
